state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
40,156,0,0,0,0,149.47155160774318,75,25.408787205865316,195.8619126277963,134,16.648827424539224,177.65313490205168,99,7.993891070592325,10.950205833429889,6,2.9565262843398523,1
24,120,1,0,0,15,165.45213057163636,96,28.130862197178175,201.02208591422658,120,17.0875261171379,169.2886254285874,91,7.61943127142937,9.764549828565036,3,2.6352512028553847,4
25,124,1,0,0,0,139.33257547438657,80,23.68279060349053,92.68782713332571,92,7.8792701810094545,233.4148569180896,129,10.500110913792454,8.711529504316033,6,2.355986579742923,4
12,155,0,0,0,0,248.86427905470674,112,42.307843907577414,251.73317462181421,79,21.394431218484517,261.7783666591876,46,11.778512577709654,7.5417658613661205,3,2.0411375630309654,4
26,91,1,0,0,0,87.54157554098686,113,14.883672432508401,108.24194642669653,96,9.201329052575447,199.6418362162542,101,8.985864487989783,12.641355120102183,3,3.413543150145297,4
42,154,1,0,0,6,175.15109673750905,99,29.774232384866224,163.61191481161117,108,13.904285728731793,153.9528154830412,99,6.929620620901484,12.176763535828659,3,3.2913396698013164,4
4,86,1,0,0,0,283.6336397853449,109,48.21771876350863,197.99761659607938,89,16.832955395005243,153.38753828854567,102,6.905175348276609,10.4,4,2.81,0
6,51,1,1,0,9,185.31943455153876,108,31.5032347276539,194.0555787423076,101,16.49313776046153,293.8474326034609,97,13.22494496999997,10.78962808384616,2,2.9172341556923094,3
36,101,2,0,0,0,277.532656481083,77,47.179883968185656,182.55292121310325,77,15.518499753511456,217.69738928417732,121,9.797658522857484,7.943928747491817,4,2.144305850888426,0
30,108,1,0,0,0,218.26093949650775,83,37.102995478738876,280.1170993695772,92,23.810663376348483,295.3360114575861,91,13.28760197419091,10.501854140046563,3,2.8338277706790835,2
28,85,0,0,0,0,307.235505828018,129,52.23338151792806,247.85588663171904,78,21.064491218322374,141.14478962777594,119,6.352256387876171,11.552505334244193,3,3.1209006947734315,2
30,67,0,0,0,0,281.37655701070696,99,47.836536894804524,246.14209909974116,105,20.922137631436225,239.20402726188075,90,10.7674423282768,9.729603979112744,3,2.627993074360441,1
29,74,0,0,0,0,211.6259766858693,108,35.97621650703923,317.7784465034963,87,27.012484658667304,200.14037635316222,72,9.009350582853267,10.943152997443107,5,2.957284721049881,0
41,76,1,0,0,0,309.90350993467143,99,52.68679116298056,191.94782395440603,115,16.31644016951342,241.564828539639,113,10.868097943586239,8.90839558149028,5,2.4089054883974077,0
21,129,1,0,0,0,133.95597993355833,85,22.771301777933818,140.18136982687406,99,11.91781960902096,245.92018974638881,93,11.06961805979749,12.119365252667107,2,3.271830734044562,2
14,66,2,0,0,0,181.05545142255716,104,30.78242674183472,200.5596131012374,136,17.04685814525388,205.18065652589956,80,9.231793670260274,12.59706918537902,6,3.4040445534575405,4
29,137,1,0,0,0,216.26054567388513,102,36.76443688246,180.40067199480313,96,15.33518905218711,135.50378104374218,140,6.096630231182344,11.912857265482813,1,3.2146554953659376,0
4,87,1,0,0,0,233.02394026847753,100,39.61289935076304,270.15809147295283,111,22.967605973152246,201.93741913096403,102,9.085349761917753,11.135477131761798,4,3.0055742317219103,0
20,135,0,0,0,39,172.9691739667097,84,29.407784258497873,204.07525751629456,106,17.345057335906994,122.9726141211295,78,5.534804661686664,14.498794955379203,14,3.9128474270529567,0
37,150,0,0,0,0,153.84430384874145,70,26.153070929488837,209.2157100811176,125,17.787060864095796,170.96055134906322,107,7.693813071509044,12.985260958443307,8,3.5091087195808903,1
21,61,1,0,0,0,253.82233149025134,115,43.15034304967103,215.69361511881522,122,18.332824025920036,251.64758617718653,74,11.325374859614877,11.296124578844626,2,3.047766850974864,1
48,119,1,0,0,0,245.2434133081337,86,41.68738026238273,223.3769459874593,105,18.987739510695057,270.60224559745643,121,12.179700602766047,8.696556908169185,2,2.3445509041490697,4
45,113,0,0,0,0,274.1270223142299,112,46.60421133637866,266.88093186221886,114,22.682315465448536,216.29871933074884,104,9.732187398523417,9.124679832687207,9,2.468281097785125,0
10,93,0,0,0,16,133.9602476172203,102,22.770041269536716,169.31296354398995,127,14.389401591717622,185.48115554702804,97,8.350051586920895,11.4203920605988,2,3.086107300795461,4
26,115,1,0,0,0,230.31770353651262,73,39.15532464643748,293.0848189148269,79,24.909168544437815,280.65355213775797,100,12.628498873337312,10.341097286179833,1,2.790959276314622,0
14,48,0,0,0,0,307.01778138649127,134,52.191776273138515,158.40971809354212,94,13.466449319233577,201.11099979201333,69,9.0484949906406,7.661649968802001,3,2.067946866550542,3
41,87,0,0,0,0,323.063941586644,106,54.9249796356453,198.73797561251666,95,16.891356912862175,182.7421476397883,123,8.224174035269431,9.118029206678017,3,2.4643131028451517,1
47,71,0,0,0,0,129.9598182813398,106,22.097177654259923,188.96237546722628,137,16.06230618793031,212.3803499497991,116,9.554615747740959,8.352987879374691,4,2.2543580060241095,3
28,70,0,0,0,22,74.78806785382653,96,12.71433734099527,251.64747294608628,91,21.390305975157048,225.44795023193322,96,10.144250405112802,12.23705787032282,2,3.307459302649258,4
32,124,1,0,0,0,250.94072068632758,95,42.66370728635751,262.976151590875,93,22.352549036815258,173.45061683160787,110,7.809170142263267,11.860601759117452,3,3.2040081659162376,3
26,54,1,0,0,0,272.64021007357616,83,46.34686922090259,248.7,74,21.14,197.25256306355428,111,8.87335416839506,9.49385679431476,2,2.568324580267662,1
7,95,0,0,0,0,133.13562812841863,92,22.632084188083798,210.6487568720021,89,17.903314187242287,211.3276606218969,96,9.506520062357994,9.391778124211083,3,2.5378074997896216,6
27,104,1,0,0,0,299.8893383551514,61,50.97949540675775,164.43507768076074,96,13.978826398190549,187.7381704269756,109,8.448447953258864,10.552681707902504,2,2.851224061133676,1
4,33,0,0,0,5,258.87125803030307,74,44.01246398848782,122.10454365567438,77,10.37471114906417,161.84152937017237,124,7.286069068330365,13.613975088755208,5,3.6799357431298296,1
25,29,0,0,0,17,154.16168053109772,88,26.208714661841633,122.95023631459763,80,10.451775929186972,263.5481225669722,75,11.858364115071168,11.856774620811645,7,3.198714661841633,3
32,80,1,1,0,0,276.03931496609306,108,46.93042713050698,191.8726392711165,73,16.311708522027928,206.53075881348863,81,9.292478169488383,8.121370067813896,2,2.191282745767426,0
12,99,0,0,1,19,137.4972622216825,104,23.370534577686023,161.8912746667663,119,13.759272888897193,185.9405475556635,97,8.369563733338316,10.760094222392443,2,2.9084645333794175,2
34,110,0,1,0,0,139.57234410305242,51,23.729029494710165,191.55245224842355,108,16.27920210684642,178.68361235849412,87,8.043800561749732,10.52943398870802,2,2.8437035112207485,1
1,92,1,0,0,0,270.9771597827809,103,46.06319883034861,233.05967531721336,116,19.808817403790716,246.69783107931764,110,11.106116563103782,9.585835465510337,3,2.587583912067091,0
26,82,0,0,0,23,109.42536588396447,88,18.599842190778396,255.69773761766817,98,21.738701994068155,214.49242870707945,97,9.65,12.93785646460267,7,3.4905998100887476,3
29,155,0,0,0,17,173.47677189928373,129,29.491073752495925,212.8542422815952,127,18.093621858744434,215.36274053124257,103,9.690104088131308,9.137088269614758,6,2.4676429500998367,1
26,77,0,0,1,41,104.5671887848529,113,17.772549868077782,238.94493531275282,87,20.314883388910385,204.9055211806899,100,9.222609579867095,12.02777465278999,2,3.244499156253297,0
24,47,2,0,0,0,95.19217925962377,110,16.18145864147053,209.93458008013855,108,17.84788167334488,233.63172346870826,70,10.513206372825321,12.45015298606629,2,3.359656573171693,3
7,101,0,0,0,0,244.94132498002944,82,41.64185536696798,260.63975927405227,123,22.158879538294443,195.12123495462825,82,8.78084939818513,10.546716900182187,3,2.8523162736843943,2
3,76,0,0,0,9,275.553229339136,113,46.843102866235924,206.48908375799647,91,17.55267987659529,141.44129566070387,96,6.366177627382926,11.535345700646122,6,3.115912591562983,0
20,116,0,0,0,0,302.79458897910934,80,51.47308012644858,166.17570234923087,105,14.122164408356284,207.6984390256197,82,9.345624345131995,10.594588979109288,6,2.8625390243595077,1
6,70,1,0,0,0,170.13162367578997,85,28.921701498870014,235.20758377156773,68,19.992644620583256,199.4788282587793,118,8.979884534652207,10.876652887864536,5,2.934859016716286,1
48,159,1,0,0,0,162.0582308375441,101,27.54777187290905,207.05942790501717,117,17.59873294824284,151.04336547434593,85,6.794715663186254,12.752843368137457,6,3.4420319262378007,4
28,138,0,0,0,0,247.13847405334195,117,42.017288046793915,285.083729445021,92,24.232364460552574,238.42711953206083,113,10.727720378942736,9.265169387926237,11,2.5019745481514075,1
22,129,0,0,0,0,269.9126979280374,106,45.88171834431939,214.04104000125963,83,18.194775724242177,203.10595862373017,96,9.139700965656235,12.528364136367351,3,3.379031447854536,0
10,108,1,0,0,0,293.53151599762055,98,49.89873644822248,221.38025918396846,91,18.814238632127,228.13198527190391,108,10.262280192999963,13.969701709841246,8,3.7716679702063427,1
36,98,2,0,1,38,124.68438347537924,95,21.200805860644305,204.25502372375118,70,17.364828691093432,112.37098687870945,71,5.057200055648008,11.958411387400561,5,3.2268497349384844,4
16,106,0,0,0,0,128.8640956982814,108,21.907397297590926,214.28785917958243,101,18.213960828082904,194.38014627442666,109,8.746347836842967,9.797942233827532,2,2.6494444031334337,4
17,73,1,0,0,0,112.34768475052319,111,19.102196835340628,115.19477264822133,105,9.790851330202278,215.38544427063482,103,9.696071944013024,12.222783428970008,3,3.300469787863288,4
8,80,1,0,0,0,297.9315386489437,110,50.647150100556935,178.33548098006162,101,15.162670004251291,268.7042995609847,72,12.087616419771285,11.435662795641035,4,3.088100280414362,0
37,84,1,0,0,0,102.14662607214247,98,17.365281529358928,259.58407767576614,105,22.064856796629535,177.83883486350825,109,7.998247568857872,13.371019418941529,5,3.6113058256824586,4
30,151,0,0,0,0,271.5172074164811,108,46.15692526080178,213.76421655646294,90,18.17194064625918,281.83770567780255,98,12.686120252346779,8.27472705031758,2,2.230888052008579,1
33,189,1,0,0,0,266.9647032605733,90,45.382999554297456,300.62190832102345,95,25.552862207286996,249.0305454795129,107,11.205673329449136,12.67377309973182,4,3.422010217024971,0
44,16,2,0,0,0,231.05791902094774,79,39.27806383341499,203.32816159278653,104,17.278720135167664,168.1692786775488,92,7.568127940818482,11.28959967121379,2,3.051647911593041,0
42,118,1,0,0,0,82.33628876498629,75,13.994169090047668,253.84362887649863,113,21.57381752669363,213.11908763346815,124,9.59081804143435,8.954536095623286,1,2.414724745818287,2
11,200,1,0,0,0,164.85183260183126,96,28.0272297297295,170.0045237545258,103,14.451998151998325,216.01453761453834,103,9.721363286363319,6.064997689997907,2,1.6372266497267083,2
25,127,0,1,1,29,167.26207252393442,89,28.436215399112502,206.39560258518833,108,17.54390879301614,104.41883158053312,90,4.6978420261894644,11.970704419176577,10,3.2314271231340266,2
9,128,0,0,1,20,222.7076915946072,91,37.86227004884853,163.71256670408582,111,13.91530925715779,224.728698483973,102,10.116791431778784,13.140525867492093,2,3.5469795064575607,0
43,100,0,0,0,0,218.1854566699356,121,37.087619732643255,303.32632099664033,72,25.783553087206027,196.5842469764823,72,8.846975311450102,11.76451859602283,2,3.178696317188763,0
47,114,1,0,0,0,254.07475491735335,99,43.19118612530134,239.47053182988518,102,20.35323410021588,153.06695514992984,116,6.890958810740115,15.503196035800384,5,4.185417100672832,1
17,92,0,0,0,0,158.87147962443373,102,27.005785109821844,152.55018181664536,98,12.970920689524045,189.3676896550267,85,8.51944043886485,8.14783385589209,4,2.2001263323135674,4
8,107,1,0,0,0,255.09246195283893,85,43.365600499878624,208.84046028657684,98,17.74935092756943,248.31206504111293,69,11.178249155743675,11.700523661427688,3,3.1571997500606868,1
12,96,0,0,0,0,132.9571518118821,107,22.603412171689172,208.551818165394,105,17.723157574334145,210.37648469957207,97,9.462751508362844,8.708909100763613,3,2.3546969724343367,6
23,125,2,0,0,0,127.54141155887619,108,21.682933741066837,216.2226965424195,99,18.38036509800436,185.91174360228862,124,8.36707057794381,10.531867182635024,2,2.8440290350799233,3
6,112,1,0,0,0,144.50916206966673,116,24.568806584327305,165.1115471503115,106,14.039199894957964,269.36658261046387,109,12.125245249954837,9.732193328137667,2,2.6271289729601413,4
41,118,0,0,0,0,290.9788306477501,114,49.466712911648784,170.62925783253746,104,14.503947022361661,206.0852103888883,91,9.276106275627214,13.323936042413349,2,3.59638294464356,1
36,53,0,0,0,0,133.35442334740648,92,22.66791823692058,200.08146233912765,86,17.00459355772624,196.26196076545264,110,8.83312196658389,9.967464277041923,3,2.6902153548013192,3
18,71,2,0,0,0,290.36650659416745,108,49.36430612100847,253.69234088383845,92,21.56236013959488,263.62153669599206,125,11.864402164507977,10.043061210084739,4,2.7145930333170467,3
17,104,0,0,1,37,131.02548366774042,93,22.275752129449,165.98422524272394,128,14.11196618770274,231.5852192449467,82,10.420850640779877,13.19369009708957,4,3.561650692557219,3
6,99,1,0,0,0,114.9088747443568,113,19.534017804257275,126.31938350118308,97,10.733817296839435,181.78184200816904,101,8.183657639733335,10.962829568694838,6,2.959353883293897,4
21,119,0,0,0,0,245.03287174250556,121,41.65254829098057,262.1388392559029,88,22.281501455195023,228.2481231810062,77,10.27280521150411,9.571947884958906,11,2.585985786806974,2
38,110,1,0,0,0,275.25132721100573,87,46.789587610383954,204.44916261371054,89,17.382833783447847,210.0750513246075,107,9.450653340581377,7.597100665630336,4,2.0515271022850907,1
43,168,0,0,0,0,267.437451355232,104,45.46560984622084,160.73650850755627,89,13.66556270383705,282.52973665232935,109,12.717419187965286,13.281352893023637,3,3.589803203895452,2
29,63,1,0,0,0,162.17647344601107,90,27.573808545886134,166.50680136890944,109,14.153652423523107,153.738787679815,65,6.9204683670890885,12.36130948456191,5,3.3390427294306804,3
45,105,1,1,0,0,197.25693505213792,99,33.534678958863445,210.3740422037931,109,17.88461954511862,174.18753397377932,83,7.837404220379311,7.925310386731034,1,2.1436481593999996,3
21,141,0,0,0,0,254.29845268084568,103,43.22973695574376,186.7776540893585,85,15.878017135318876,270.442216110636,88,12.16973280042543,11.65023209787315,3,3.1419673914895805,0
2,38,1,0,1,20,173.17092262482248,94,29.436495095400794,198.6278895741061,113,16.88015946232477,318.63225573318715,78,14.341513258812448,10.552589901716791,1,2.8540239737911444,1
33,161,1,0,0,0,330.10958134671955,70,56.116155323027854,313.5353979072506,95,26.64803531620183,160.51444471110224,125,7.226051294358566,5.788289388074402,8,1.5646406994980167,3
28,137,1,0,0,0,102.771831982614,103,17.476102755250743,170.6765235003494,103,14.508732793045601,244.05922366232738,97,10.983067314939714,11.613054565088238,2,3.1360900053992657,4
27,154,0,0,0,0,264.82298474264735,112,45.01890740625005,224.22703866149192,92,19.059544985974906,282.73026870098033,97,12.725789720043572,8.597041475354017,2,2.3176650125953118,1
43,69,2,1,0,10,277.14377327253214,92,47.11876148364703,250.20412838784324,94,21.268010926624957,169.2078470272506,107,7.609993170859402,8.335994536687522,7,2.2507983610062565,1
40,113,0,1,0,0,157.88748926873973,59,26.839779020770713,178.4810106280613,102,15.169456519571494,186.45478694021722,89,8.394180104216634,12.32297005915786,2,3.3297725321589047,1
24,125,1,0,0,10,154.5888303902301,96,26.280101166339115,204.37530407545322,103,17.373923390271482,75.04266664101448,98,3.375329823413806,9.84589474089245,5,2.658754971851577,4
12,123,1,0,0,0,138.04530430633116,81,23.46440395009171,137.1075980443558,101,11.656092506747129,258.23326101928336,103,11.625005193256964,12.196621044314888,2,3.293368569171184,3
19,27,0,0,0,11,152.4246684830784,83,25.9130090393812,125.65914796091346,80,10.683377535589548,255.15256433487892,73,11.482011504666986,10.760802733370893,6,2.903009039381203,2
13,37,0,0,0,21,237.15812606934483,70,40.31910281669739,129.9808758375906,79,11.045263753740821,135.44517286861532,111,6.093975548905208,9.72902745848572,5,2.6315320675639544,1
23,88,0,0,0,0,137.15526947336403,117,23.31376048114812,180.2717963913891,80,15.320826345901253,172.8635329323766,85,7.78,11.462395188518796,3,3.093305383605012,2
19,111,1,0,1,26,167.919827073809,92,28.545201061397954,215.52557756367824,100,18.318850816459356,190.08276224689033,97,8.555747289353043,11.593965871978401,4,3.1291092913126786,2
24,104,1,0,0,0,304.9017254461979,88,51.83362685751412,176.2315087235609,89,14.976511475672435,279.10181469341495,98,12.560081809949036,12.566379092300359,3,3.3965888232606147,0
31,174,0,0,0,0,280.0564959820165,122,47.6126043169428,177.9652856476564,106,15.124788404046297,217.41630660157355,101,9.786413140067438,10.026072790109048,9,2.7110831573474266,2
